"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","Label"
"1",0.56095741188687,1.5250553817427,1.22829515216551,-0.169819652258857,-0.0130508963227842,0.903928638827662,-0.28657484154707,-2.00557770116006,-0.819218026853453,0.348116300986876,0.128146620864205,1.89140759643993,0.265909988179312,0.882663143957043,0.984522600935638,0.433745890378043,-0.13088968194714,1.95441490190392,0.484597208071478,0.130631989831627,0
"2",-0.0682807061935871,1.46961265342567,2.33361645221114,-0.462961802944911,-0.187069086540275,0.302240929569195,2.03559651147,-0.114937983772405,0.342852620425949,0.90457831880236,0.0878012389092459,0.478441604194433,1.32379152755169,0.822295038367786,0.218190169469809,-0.888947198106043,-0.30105754744688,0.993343709309229,0.345377164955031,1.49437843284643,0
"3",1.11043839030948,0.927914824989935,1.52689561103001,-0.36412732282279,0.391180196859097,-1.44626522245303,-0.48825127638637,-2.73037634324428,0.415581579659905,-0.0844336798761729,0.433358129782539,-0.528729747552453,-0.676398827807351,-0.0791495030718261,0.189892309202887,-0.355278840502255,0.481168545966233,1.55142846372126,2.33170921763314,-0.413922567661005,0
"4",-0.537618090278754,0.937254925429735,1.24764376179672,0.817092322190354,0.633370867486957,0.586669479527951,0.593253160571299,-0.132037876068573,0.477202553400801,0.367652544477202,0.502329603270809,0.337609511993732,2.44106435072542,-1.39032452386076,0.35916517820117,0.541781739924625,0.0944456059790839,0.600758221369974,0.496120166472507,0.323163926987923,0
"5",1.07181862167552,1.4803940134179,0.342299845023157,0.0896900479939826,0.994804235611016,1.37286743143376,0.220090809696663,1.09004864303477,0.716326112644432,1.39718427105032,-1.11608891730004,0.74416368087375,0.300282083916914,-0.0734497077893042,-0.960853063751101,0.64483248042532,1.97921502422358,-0.195119857775578,1.21240595492252,2.02948931168089,0
"6",0.594298033216895,1.26730487719031,0.282411013097234,1.62597660616164,3.78296493929371,-0.577990385713521,0.557715433233833,-0.812929388974186,1.32718321850195,0.905953054963706,-0.824446008747961,-0.582600704411543,0.290921385439568,0.918107559125084,-0.206312146314844,-1.50573159258426,1.08599070672637,0.0910140529932071,2.68885382220506,2.83454792137259,0
"7",0.4716835513,-0.340669811567121,-0.178572112749651,1.64486558387307,-0.616297360732192,1.52927381921007,1.97136712286475,0.279880378699893,0.199057740767528,0.979801030625705,-0.252922161599072,0.648645133398601,1.3119852933446,1.48917785398342,0.266200764017787,0.235396054915424,0.691281295199325,0.767551238671315,1.83326365354371,1.19549977508509,0
"8",-1.29930268116426,-0.221166127945525,0.338822905817518,0.597466109630034,0.995261167772043,0.635506015177131,0.962468194968807,0.730788723595891,1.00809691909525,2.61526427213837,0.0211428218176729,1.18187443655101,3.02296267145814,2.36052357125976,1.14348760903354,1.38121947382243,0.713388193094429,1.63605700313666,0.351829144851729,1.65718265617254,0
"9",-0.158224793431271,1.89272963606108,0.158973587736719,0.6955272542312,0.356829457195513,1.77876141962599,2.26544731126609,0.0437935375160155,-0.0705717586631442,0.77756606962973,1.47012217801886,1.8776741620476,2.01976180261552,1.20395713251938,0.343593492041833,0.775352470127779,0.752013916696658,1.64033724752546,1.45901539146093,1.12007251177301,0
"10",1.27178849377922,-0.0612379753540778,0.43823998777893,1.40009905621707,0.412881128638415,1.22567812789972,1.51054085392678,0.890772124413821,1.62059562960227,0.241162658928408,0.729699185794129,-0.72624064516342,-0.201807185613246,1.56016595598769,1.5890774249241,1.45367129118914,0.201584891937734,0.237324950383381,0.276152038250635,0.478799083555632,0
"11",0.459904543295374,0.57095209503814,-0.319789983213084,-0.326377004872163,1.73508383029236,-0.462496850185334,0.213945344417289,-0.670507967407947,0.782346675401472,2.67173908525699,-0.519002016014503,1.08596429297109,1.7323480684011,-0.397203815449205,0.992903110706384,0.188385790431547,0.225828353152324,0.629415077604114,0.239042858296198,0.814751658901946,0
"12",1.01439468976101,1.67250506888457,0.785836439646178,-0.754547132026991,0.915545326475892,2.08884645637394,-0.0132394220274838,0.260237665653962,0.219166116262172,1.68757793518155,0.896105226795603,0.829880865094224,1.18486738669802,0.78905462706681,-1.14280605043384,1.08299719208497,0.688711338543248,2.53192634619773,0.557325218180158,-0.446771946032251,0
"13",0.680160815998865,4.12798827968761,0.874650056997928,0.782614923574278,1.42463858739617,1.00840008930572,2.33063702373495,0.77344720630587,-0.960284961176133,-0.0533689950562878,0.069047521573044,0.937633916887188,-0.136594920728437,-0.766125466423248,0.481985592356356,-0.423519859468368,0.563825994788,0.171677889479707,2.58835979756437,1.68501342957412,0
"14",-0.26173633670508,0.223036965718746,1.3337961827384,-0.593683481576143,-0.260980047189204,0.177482975153872,-0.646930318098954,-1.25936316034454,0.115609783308548,1.78503002839223,1.14705714176039,1.10538554527406,0.487681140824757,0.211264451362989,0.95367269695467,-0.235202698964639,1.69809882389219,1.86658371729527,0.847440983385205,-0.226989985677319,0
"15",0.833305265485726,0.629814915391038,0.467818771772214,0.496807150002601,1.1966529300354,-0.833978666090113,0.658462900048809,-1.12175389493064,1.50762323992735,-0.187185621402136,-0.638532411112447,2.02607108052044,0.773656900279026,0.744663413705411,0.766605209571804,1.2109979939108,2.64438175811842,-0.910322514910181,0.926481982233015,2.27129532242495,0
"16",-0.443628588186658,2.98156273956209,0.81388690358588,-0.748041133774533,0.641857833701071,1.6214866837111,-0.488755843768568,1.36426801771683,0.916386160986502,-0.819758027209992,0.289426256068362,-0.896100429215797,1.38970825367572,1.18152815390342,-0.0165126346270598,-1.17992163281321,-0.413987774146138,0.815960592753353,0.257390684271729,0.0541441070983152,0
"17",2.48252082940685,1.37713945761525,1.25716520091557,-0.84642458262847,-1.21784170620125,-0.431200258610833,-0.839130581866181,-0.396912615143178,1.53335354750831,-1.31795265702382,0.530814201798017,-1.82139072262038,-1.85123018801362,1.67605330030583,1.33608547129323,-0.90522025481572,-0.495446291064076,1.93253813931117,2.80809491085295,1.2432814335783,0
"18",1.19582215746709,-0.692030024772295,0.752515952994663,0.551318604364678,2.26843641251476,2.86288724356577,-0.271199114770486,-1.56074936171035,0.84671897062971,1.2504425826434,0.260522207927223,0.613947739394122,0.545921963339364,-1.12880537948582,-0.692613984302243,0.735480824770737,0.293428986784128,1.3123606461371,0.653057386532902,-0.305200165458879,0
"19",-0.309825733372953,-0.0656502914186222,1.64274956915574,0.293366639280929,0.321665855917589,-0.664604996054859,-0.203976188351281,-0.114115137198777,1.24635790730004,0.373318999083029,0.449055651444177,-0.236684463488911,-0.3113268104116,1.04222509509936,0.667279915883417,0.66382414370822,1.36336797311251,1.78325787635593,1.47292004346934,0.970931641246673,0
"20",-0.501215713248409,-1.3258603597454,0.660975038050403,0.495652333670736,0.693341421413267,0.794522023135662,0.864499669708747,-0.177249904570201,1.60760335976611,-0.355261263133184,1.23631935673353,0.110924871222474,1.20751398149394,0.580995751729435,2.06101864883643,0.119389738150538,0.677490076114577,1.24744145638196,1.19863380753676,0.761137962829133,0
